"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"18","1940",3400700180000,34,7,5467,3930,1533,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,1282,39,785,497
"19","1940",3400700190000,34,7,4031,3685,345,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,945,18,412,533
"20","1940",3400700200000,34,7,5329,5303,26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457,1394,63,742,652
"21","1940",3400700210000,34,7,4357,4354,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052,1033,19,456,577
"22","1940",3400700220000,34,7,4393,4387,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,1038,24,509,529
"23","1940",3400700230000,34,7,2958,2958,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,711,21,426,285
"24","1940",3400700240000,34,7,6136,6105,31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752,1732,20,1075,657
"25","1940",4210100101000,42,101,582,581,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,135,24,103,32
"26","1940",4210100102000,42,101,16378,16172,199,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182,4034,148,2530,1504
"27","1940",4210100103000,42,101,19667,19415,251,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595,4462,133,2144,2318
"28","1940",4210100201000,42,101,9818,8147,1669,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2495,2399,96,1733,666
"29","1940",4210100202000,42,101,10876,10170,703,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633,2518,115,1566,952
"30","1940",4210100203000,42,101,1534,824,710,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,388,22,304,84
"31","1940",4210100301000,42,101,10776,9520,1253,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3004,2785,219,2039,746
"32","1940",4210100302000,42,101,2274,967,1306,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857,824,33,704,120
"33","1940",4210100401000,42,101,8588,7219,1367,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2457,2296,161,1801,495
"34","1940",4210100402000,42,101,2175,386,1787,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,959,52,933,26
"35","1940",4210100501000,42,101,7142,6371,759,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829,1740,89,1423,317
"36","1940",4210100601000,42,101,835,627,207,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,234,23,207,27
"37","1940",4210100701000,42,101,5015,4506,493,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744,1555,189,1448,107
"38","1940",4210100702000,42,101,5412,1493,3906,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2254,2062,192,1976,86
"39","1940",4210100703000,42,101,3607,3404,196,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,1234,147,928,306
"40","1940",4210100704000,42,101,5884,2276,3600,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788,1691,97,1476,215
"41","1940",4210100801000,42,101,2350,2294,55,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,798,242,773,25
"42","1940",4210100802000,42,101,8255,7778,465,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3587,3071,516,2848,223
"43","1940",4210100901000,42,101,243,234,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,0,35,1
"44","1940",4210100902000,42,101,985,973,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,283,25,279,4
"45","1940",4210101001000,42,101,4367,3783,314,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,472,141,436,36
"46","1940",4210101002000,42,101,4288,4142,111,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309,1165,144,1071,94
"47","1940",4210101101000,42,101,2544,2218,322,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,720,83,595,125
"48","1940",4210101102000,42,101,1196,831,364,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,336,41,306,30
"49","1940",4210101201000,42,101,3569,2995,549,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,1070,123,870,200
"50","1940",4210101202000,42,101,2309,2015,294,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,614,81,498,116
"51","1940",4210101301000,42,101,5849,3394,2441,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1763,1689,74,1455,234
"52","1940",4210101302000,42,101,4878,3463,1405,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794,1628,166,1510,118
"53","1940",4210101401000,42,101,7406,3572,3814,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096,2024,72,1780,244
"54","1940",4210101402000,42,101,2307,1963,303,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,518,41,442,76
"55","1940",4210101501000,42,101,15187,13620,1521,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6733,5865,868,5241,624
"56","1940",4210101502000,42,101,2544,2325,209,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,703,76,623,80
"57","1940",4210101503000,42,101,9713,7694,2014,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2781,2526,255,1934,592
"58","1940",4210101504000,42,101,10678,10630,47,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3231,2707,524,1650,1057
"59","1940",4210101505000,42,101,5,3,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,0
"60","1940",4210101601000,42,101,8157,7863,290,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2379,2194,185,1641,553
"61","1940",4210101701000,42,101,10218,10048,161,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2990,2767,223,2133,634
"62","1940",4210101801000,42,101,4740,4731,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,1184,70,765,419
"63","1940",4210101802000,42,101,7031,7028,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,1776,68,983,793
"64","1940",4210101803000,42,101,4028,4027,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082,1033,49,607,426
"65","1940",4210101804000,42,101,4450,4450,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,1014,50,479,535
"66","1940",4210101901000,42,101,17128,16596,507,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4652,4465,187,2824,1641
"67","1940",4210101902000,42,101,10712,10564,135,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207,3074,133,1885,1189
"68","1940",4210101903000,42,101,12854,12679,161,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3435,3251,184,2088,1163
"69","1940",4210102001000,42,101,14526,12068,2426,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4711,4309,402,3419,890
"70","1940",4210102002000,42,101,11681,1759,9901,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3345,3143,202,2816,327
"71","1940",4210102003000,42,101,2718,1055,1654,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,814,53,719,95
"72","1940",4210102004000,42,101,11440,6490,4939,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3376,3189,187,2685,504
"73","1940",4210102101000,42,101,955,928,27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,373,120,335,38
"74","1940",4210102102000,42,101,1039,1019,20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,246,11,111,135
"75","1940",4210102103000,42,101,53,53,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,1,13,1
"76","1940",4210102104000,42,101,271,271,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,69,2,29,40
"77","1940",4210102105000,42,101,311,308,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,84,0,41,43
"78","1940",4210102106000,42,101,187,186,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,48,3,36,12
"79","1940",4210102107000,42,101,279,279,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,71,6,45,26
"80","1940",4210102108000,42,101,109,90,19,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,27,0,17,10
"81","1940",4210102109000,42,101,175,175,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,48,1,33,15
"82","1940",4210102110000,42,101,546,546,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,152,6,53,99
"83","1940",4210102111000,42,101,237,233,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,53,3,15,38
"84","1940",4210102112000,42,101,108,108,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,26,1,13,13
"85","1940",4210102113000,42,101,334,334,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,78,0,48,30
"86","1940",4210102114000,42,101,3769,3686,82,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,848,838,10,389,449
"87","1940",4210102115000,42,101,1609,1609,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,422,5,189,233
"88","1940",4210102116000,42,101,821,817,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,212,4,64,148
"89","1940",4210102117000,42,101,2058,2023,33,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,555,9,230,325
"90","1940",4210102118000,42,101,4985,4937,48,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,1250,19,503,747
"91","1940",4210102119000,42,101,7232,6785,447,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,1628,47,751,877
"92","1940",4210102120000,42,101,8202,8079,123,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,1888,32,860,1028
"93","1940",4210102121000,42,101,1782,1781,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,489,9,242,247
"94","1940",4210102122000,42,101,4317,4310,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,1088,47,517,571
"95","1940",4210102201000,42,101,6077,5656,420,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502,1452,50,848,604
"96","1940",4210102202000,42,101,706,702,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,160,2,94,66
"97","1940",4210102203000,42,101,758,756,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,189,15,96,93
"98","1940",4210102204000,42,101,2823,2799,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,842,96,417,425
"99","1940",4210102205000,42,101,2641,2602,36,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,744,50,300,444
"100","1940",4210102206000,42,101,2749,2712,35,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,754,30,173,581
"101","1940",4210102207000,42,101,2082,2036,46,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,495,13,276,219
"102","1940",4210102208000,42,101,2065,2048,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,523,31,238,285
"103","1940",4210102209000,42,101,867,833,30,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,117,11,15,102
"104","1940",4210102210000,42,101,541,516,25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,62,4,23,39
"105","1940",4210102211000,42,101,26,26,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,5,0
"106","1940",4210102212000,42,101,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"107","1940",4210102213000,42,101,30,30,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,2,3
"108","1940",4210102214000,42,101,105,104,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,1,4,20
"109","1940",4210102215000,42,101,1176,1137,39,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,317,16,172,145
"110","1940",4210102216000,42,101,1865,1761,104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,421,22,254,167
"111","1940",4210102217000,42,101,106,103,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,23,4,15,8
"112","1940",4210102218000,42,101,1266,1210,56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,147,6,59,88
"113","1940",4210102219000,42,101,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"114","1940",4210102220000,42,101,574,534,39,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,141,11,20,121
"115","1940",4210102221000,42,101,4294,4260,31,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,1220,70,693,527
"116","1940",4210102222000,42,101,2127,2068,55,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,567,81,331,236
"117","1940",4210102223000,42,101,2294,2211,83,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,616,44,247,369
"118","1940",4210102224000,42,101,3533,3138,395,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082,980,102,657,323
"119","1940",4210102225000,42,101,6539,4855,1676,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,1671,69,905,766
"120","1940",4210102226000,42,101,8269,8099,170,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398,2305,93,1119,1186
"121","1940",4210102227000,42,101,5040,4128,909,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676,1538,138,979,559
"122","1940",4210102228000,42,101,1735,1667,67,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,646,91,484,162
"123","1940",4210102229000,42,101,2163,2013,150,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,788,99,558,230
"124","1940",4210102230000,42,101,1951,1418,533,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,533,72,380,153
"125","1940",4210102231000,42,101,7308,5665,1635,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842,1754,88,1143,611
"126","1940",4210102232000,42,101,3474,3255,219,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,879,43,399,480
"127","1940",4210102233000,42,101,7703,7356,343,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,1740,60,997,743
"128","1940",4210102234000,42,101,7559,6703,855,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,1960,65,1316,644
"129","1940",4210102235000,42,101,7984,6440,1541,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550,2435,115,1487,948
"130","1940",4210102236000,42,101,5284,5278,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571,1524,47,765,759
"131","1940",4210102237000,42,101,4369,3866,502,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,1352,87,766,586
"132","1940",4210102301000,42,101,1229,1229,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,295,8,150,145
"133","1940",4210102302000,42,101,2309,2309,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,676,53,501,175
"134","1940",4210102303000,42,101,1659,1658,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,477,9,223,254
"135","1940",4210102304000,42,101,7652,7641,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287,2236,51,864,1372
"136","1940",4210102305000,42,101,6091,6069,18,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038,1933,105,954,979
"137","1940",4210102306000,42,101,5376,5336,40,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,1314,49,711,603
"138","1940",4210102307000,42,101,8210,7120,1086,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455,2402,53,1438,964
"139","1940",4210102308000,42,101,5796,5770,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1494,1476,18,704,772
"140","1940",4210102309000,42,101,6362,6194,163,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695,1648,47,994,654
"141","1940",4210102310000,42,101,936,925,11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,202,2,78,124
"142","1940",4210102311000,42,101,5460,5459,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,1261,12,400,861
"143","1940",4210102401000,42,101,566,554,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,21,7,13,8
"144","1940",4210102402000,42,101,8602,8318,282,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2526,2352,174,1778,574
"145","1940",4210102403000,42,101,12711,8305,4392,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3524,3295,229,2423,872
"146","1940",4210102404000,42,101,12156,5498,6648,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3271,3083,188,2436,647
"147","1940",4210102405000,42,101,5092,3853,1233,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,1196,162,922,274
"148","1940",4210102406000,42,101,9865,6651,3206,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520,3095,425,2637,458
"149","1940",4210102407000,42,101,4811,2241,2570,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,1340,78,1054,286
