g_yr,g_cy,Geo_FIPS,g_id,I,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_hi,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
2010,5,34005702917,34,113826.0,34,818,57,87,19,12,799,0,298,0,171,,,,647,,,,1911,180,197,67,38,0,0,14,1482,834,818,736,82,16
2010,5,34005702918,34,88977.0,34,859,48,82,32,14,827,1,434,1,176,,,,683,,,,1691,145,164,87,59,5,1,24,1293,895,859,720,139,36
2010,5,34005703000,34,85804.0,34,2239,71,154,78,25,2161,5,513,0,328,,,,1911,,,,6110,249,458,310,130,6,0,87,5180,2305,2239,2030,209,66
2010,5,34005703102,34,136607.0,34,884,34,74,21,10,863,0,135,0,139,,,,745,,,,2673,126,251,78,40,0,2,8,2246,918,884,794,90,34
2010,5,34005703103,34,65382.0,34,1955,88,562,149,64,1806,5,770,0,833,,,,1122,,,,4768,279,1423,382,227,20,0,144,2675,2043,1955,972,983,88
2010,5,34005703104,34,96454.0,34,1701,48,248,72,28,1629,4,398,1,385,,,,1316,,,,5118,186,704,276,177,10,3,43,3995,1758,1701,1478,223,57
2010,5,34005703201,34,72097.0,34,1411,20,29,29,15,1382,5,368,1,95,,,,1316,,,,3687,72,83,96,77,7,1,29,3418,1493,1411,1262,149,82
2010,5,34005703202,34,85900.0,34,930,10,12,22,7,908,0,168,0,51,,,,879,,,,2665,38,42,90,47,2,0,19,2517,975,930,839,91,45
2010,5,34005703203,34,34877.0,34,2405,13,58,23,9,2382,2,1170,0,103,,,,2302,,,,4112,29,106,39,18,3,0,3,3953,2556,2405,2260,145,151
2010,5,34005703600,34,95088.0,34,2374,15,30,34,10,2340,3,397,2,94,,,,2280,,,,6946,48,96,192,74,5,4,65,6654,2444,2374,2219,155,70
2010,5,34005703700,34,103500.0,34,2169,10,15,29,15,2140,3,343,0,68,,,,2101,,,,6493,38,60,149,75,13,1,17,6289,2228,2169,2078,91,59
2010,5,34005703801,34,114157.0,34,2486,35,41,39,16,2447,6,534,0,135,,,,2351,,,,6998,131,119,184,102,24,0,30,6592,2637,2486,2083,403,151
2010,5,34005703802,34,83125.0,34,1633,25,54,40,15,1593,2,631,0,132,,,,1501,,,,3894,78,116,155,64,7,0,66,3563,1755,1633,1018,615,122
2010,5,34005703803,34,92368.0,34,1758,26,9,26,5,1732,1,352,0,65,,,,1693,,,,4897,87,27,128,49,1,0,21,4712,1796,1758,1684,74,38
2010,5,34005703804,34,133529.0,34,2400,45,27,26,16,2374,1,305,1,113,,,,2287,,,,7244,171,91,133,100,4,6,13,6859,2464,2400,2306,94,64
2010,5,34005703900,34,102083.0,34,1483,7,5,18,5,1465,2,297,0,35,,,,1448,,,,4146,40,19,70,29,7,0,16,4035,1543,1483,1398,85,60
2010,5,34005704004,34,58947.0,34,1652,113,102,76,27,1576,2,720,0,308,,,,1344,,,,3701,321,206,230,76,5,1,67,3025,1787,1652,878,774,135
2010,5,34005704005,34,84583.0,34,1520,87,71,36,14,1484,0,520,0,205,,,,1315,,,,3757,247,170,122,55,3,0,40,3242,1575,1520,1158,362,55
2010,5,34005704006,34,97174.0,34,906,89,61,27,11,879,1,302,0,184,,,,722,,,,2228,270,177,110,56,3,0,38,1684,948,906,780,126,42
2010,5,34005704007,34,62375.0,34,1403,27,19,29,11,1374,3,508,0,85,,,,1318,,,,3722,89,75,116,39,9,0,31,3479,1463,1403,982,421,60
2010,5,34005704008,34,102955.0,34,1965,73,40,28,21,1937,1,457,0,160,,,,1805,,,,5283,249,99,118,74,7,1,16,4837,2058,1965,1414,551,93
2010,5,34005704009,34,73160.0,34,1913,84,120,60,26,1853,3,732,0,284,,,,1629,,,,4569,253,291,177,113,7,0,47,3858,2003,1913,1054,859,90
2010,5,34005704011,34,106431.0,34,1033,19,25,14,7,1019,0,156,0,65,,,,968,,,,3137,83,75,54,28,1,0,8,2942,1063,1033,998,35,30
2010,5,34005704012,34,83914.0,34,2583,58,93,62,20,2521,2,1020,0,230,,,,2353,,,,5888,140,235,209,108,9,2,34,5360,2658,2583,2260,323,75
2010,5,34005704013,34,109750.0,34,1746,104,73,35,21,1711,0,234,1,232,,,,1514,,,,5398,351,212,180,127,0,4,39,4665,1776,1746,1694,52,30
2010,5,34005704014,34,122212.0,34,2899,242,142,69,22,2830,4,659,1,471,,,,2428,,,,7855,801,370,226,119,10,1,37,6517,2972,2899,2505,394,73
2010,5,34005704200,34,92558.0,34,2830,265,301,115,47,2715,2,627,1,713,,,,2117,,,,8183,978,1072,472,237,17,7,118,5754,2917,2830,2433,397,87
2010,5,34005704302,34,117337.0,34,1523,177,85,44,17,1479,2,225,0,315,,,,1208,,,,4616,620,289,217,95,7,1,20,3584,1578,1523,1438,85,55
2010,5,34005704500,34,73277.0,34,2165,50,169,157,40,2008,8,726,3,407,,,,1758,,,,5480,121,395,586,183,19,10,256,4496,2287,2165,1516,649,122
2010,5,34005704600,34,54209.0,34,1038,16,300,143,37,895,4,375,1,474,,,,564,,,,3162,42,1038,569,188,17,1,214,1662,1238,1038,657,381,200
2010,5,34005704700,34,68804.0,34,1254,5,7,33,3,1221,1,310,0,47,,,,1207,,,,3918,27,162,193,36,3,0,38,3652,1365,1254,1040,214,111
2010,5,34005704801,34,78723.0,34,805,21,142,71,32,734,3,182,4,257,,,,548,,,,3122,67,702,465,161,15,18,136,2023,887,805,220,585,82
2010,5,34005704802,34,88348.0,34,221,6,41,23,9,198,4,60,3,82,,,,139,,,,5318,99,2007,1262,165,44,5,356,2642,267,221,2,219,46
2010,5,34005981802,34,107500.0,34,16,0,1,1,0,15,0,3,0,2,,,,14,,,,3083,23,1953,790,136,32,1,366,572,23,16,15,1,7
2010,5,34005982111,34,53750.0,34,134,5,22,12,7,122,2,11,0,43,,,,91,,,,823,29,134,87,53,8,0,14,585,144,134,2,132,10
2010,7,34007600200,34,38400.0,34,706,3,469,231,18,475,3,209,1,678,,,,28,,,,2131,11,1326,838,71,12,4,428,279,972,706,294,412,266
2010,7,34007600400,34,22986.0,34,1025,4,568,431,34,594,8,286,0,997,,,,28,,,,3237,9,1685,1516,108,25,0,890,520,1425,1025,358,667,400
2010,7,34007600700,34,37788.0,34,476,0,164,301,14,175,3,158,0,452,,,,24,,,,1475,1,454,1016,60,8,0,598,354,531,476,203,273,55
2010,7,34007600800,34,14570.0,34,1747,7,659,1117,59,630,17,716,0,1717,,,,30,,,,5053,23,1789,3376,204,52,0,2073,912,1940,1747,448,1299,193
2010,7,34007600900,34,20000.0,34,1299,4,410,859,57,440,9,273,1,1240,,,,59,,,,4456,18,1273,3186,234,33,3,1931,964,1392,1299,365,934,93
2010,7,34007601000,34,38015.0,34,1667,13,421,1144,75,523,11,396,0,1548,,,,119,,,,5624,61,1264,4191,288,39,0,2381,1591,1830,1667,911,756,163
2010,7,34007601101,34,38567.0,34,864,62,231,557,30,307,7,188,1,845,,,,19,,,,3268,251,739,2277,144,26,4,1448,656,955,864,357,507,91
2010,7,34007601102,34,29477.0,34,1641,149,517,932,52,709,13,414,1,1574,,,,67,,,,5567,630,1546,3354,220,47,7,2022,1095,1732,1641,750,891,91
2010,7,34007601200,34,32608.0,34,1980,66,861,921,72,1059,18,446,1,1829,,,,151,,,,6660,234,2451,3617,265,50,5,2179,1476,2112,1980,1087,893,132
2010,7,34007601300,34,23611.0,34,1597,17,750,823,62,774,21,470,0,1565,,,,32,,,,5184,57,2168,2972,210,55,0,1773,921,1873,1597,562,1035,276
2010,7,34007601400,34,30208.0,34,1521,8,1342,153,31,1368,13,457,1,1504,,,,17,,,,4494,29,3825,615,114,42,4,327,153,1815,1521,846,675,294
2010,7,34007601500,34,26449.0,34,2138,9,1553,571,58,1567,10,717,0,2084,,,,54,,,,6058,23,4307,1831,209,31,5,939,544,2589,2138,664,1474,451
2010,7,34007601600,34,28161.0,34,800,3,666,129,18,671,7,205,0,791,,,,9,,,,2316,8,1806,520,66,20,0,256,160,936,800,281,519,136
2010,7,34007601700,34,16276.0,34,1166,7,817,315,20,851,8,433,0,1120,,,,46,,,,2951,15,1926,1009,73,15,0,552,370,1303,1166,161,1005,137
2010,7,34007601800,34,27896.0,34,428,25,247,113,17,315,1,132,0,386,,,,42,,,,1291,84,672,470,53,2,0,284,196,608,428,202,226,180
2010,7,34007601900,34,16300.0,34,999,3,737,249,19,750,7,271,0,981,,,,18,,,,2879,4,2035,854,84,24,1,540,191,1100,999,375,624,101
2010,7,34007602000,34,32635.0,34,2245,15,1286,615,63,1630,13,644,2,1907,,,,338,,,,6799,38,3929,2256,263,52,10,1304,1203,2565,2245,1054,1191,320
2010,7,34007602503,34,49881.0,34,834,35,426,243,21,591,6,191,1,706,,,,128,,,,2567,160,1250,914,98,19,5,467,568,872,834,709,125,38
2010,7,34007602601,34,66179.0,34,928,83,212,148,20,780,3,234,2,451,,,,477,,,,2684,336,616,591,83,9,3,224,1413,966,928,823,105,38
2010,7,34007602602,34,54873.0,34,998,69,346,235,34,763,4,294,0,656,,,,342,,,,2883,296,976,865,141,11,0,385,1074,1039,998,727,271,41
2010,7,34007602901,34,71599.0,34,1874,88,263,173,32,1701,4,556,0,544,,,,1330,,,,4806,297,690,588,120,16,0,236,3447,1963,1874,1663,211,89
2010,7,34007602902,34,55054.0,34,1228,19,286,220,25,1008,4,369,0,530,,,,698,,,,3220,77,729,657,118,10,0,299,1987,1259,1228,863,365,31
2010,7,34007603001,34,75792.0,34,1320,46,148,143,27,1177,4,334,0,351,,,,969,,,,3726,210,461,572,102,9,1,243,2700,1385,1320,1122,198,65
2010,7,34007603002,34,56164.0,34,1504,137,429,496,43,1008,8,330,1,1056,,,,448,,,,5012,590,1380,2020,227,45,1,1201,1568,1581,1504,1173,331,77
2010,7,34007603100,34,64057.0,34,1574,28,196,143,24,1431,5,607,2,378,,,,1196,,,,3821,87,497,444,126,14,2,169,2926,1688,1574,961,613,114
2010,7,34007603200,34,71789.0,34,2821,187,279,213,51,2608,6,1093,3,714,,,,2107,,,,7055,572,702,796,204,20,5,322,5230,3073,2821,1887,934,252
2010,7,34007603301,34,61178.0,34,2256,329,218,145,37,2111,3,796,2,716,,,,1540,,,,5660,1039,440,463,155,5,2,161,3858,2476,2256,1333,923,220
2010,7,34007603302,34,89474.0,34,2335,173,135,77,27,2258,4,644,0,409,,,,1926,,,,6072,625,355,297,145,7,0,80,4860,2411,2335,2014,321,76
2010,7,34007603303,34,41250.0,34,1307,103,105,53,14,1254,0,698,0,270,,,,1037,,,,2703,311,222,167,39,0,0,70,2061,1367,1307,518,789,60
2010,7,34007603400,34,84464.0,34,2596,275,183,105,34,2491,4,746,0,590,,,,2006,,,,6920,907,485,354,163,14,1,80,5270,2967,2596,2040,556,371
2010,7,34007603501,34,110040.0,34,2304,359,195,51,27,2253,2,546,0,628,,,,1676,,,,6237,1145,555,185,126,5,0,44,4362,2388,2304,1902,402,84
2010,7,34007603503,34,127857.0,34,1609,156,43,22,11,1587,0,160,0,231,,,,1378,,,,4747,501,141,110,82,0,0,24,3999,1653,1609,1584,25,44
2010,7,34007603504,34,108214.0,34,954,91,49,28,5,926,0,176,0,172,,,,782,,,,2690,276,144,122,54,1,0,13,2202,990,954,910,44,36
2010,7,34007603505,34,78409.0,34,1201,120,75,54,15,1147,1,236,0,260,,,,941,,,,3459,426,228,218,79,5,0,47,2674,1234,1201,1134,67,33
2010,7,34007603506,34,108269.0,34,2138,282,62,44,16,2094,2,293,0,401,,,,1737,,,,6379,945,221,189,104,4,0,37,5068,2198,2138,2023,115,60
2010,7,34007603507,34,111393.0,34,2701,314,87,46,38,2655,3,839,1,486,,,,2215,,,,7081,926,271,149,132,10,2,40,5700,2827,2701,2172,529,126
2010,7,34007603601,34,81625.0,34,1422,54,88,45,9,1377,1,504,0,191,,,,1231,,,,3616,172,271,192,73,3,0,38,3059,1501,1422,1284,138,79
2010,7,34007603602,34,102125.0,34,909,17,6,16,5,893,0,145,0,43,,,,866,,,,2498,66,21,57,33,2,0,11,2365,925,909,894,15,16
2010,7,34007603603,34,101771.0,34,877,24,15,17,8,860,1,188,0,62,,,,815,,,,2387,88,54,89,44,1,0,14,2186,894,877,845,32,17
2010,7,34007603700,34,60435.0,34,1452,87,106,159,22,1293,1,526,0,362,,,,1090,,,,3541,305,250,617,96,1,3,321,2565,1548,1452,971,481,96
2010,7,34007603800,34,100192.0,34,1970,20,17,35,12,1935,0,564,0,78,,,,1892,,,,5173,72,48,155,66,5,0,37,4945,2034,1970,1684,286,64
2010,7,34007603901,34,66644.0,34,2170,55,18,42,19,2128,2,883,0,133,,,,2037,,,,4874,155,45,155,69,5,0,39,4561,2241,2170,1420,750,71
2010,7,34007603902,34,58750.0,34,1431,30,36,43,8,1388,3,709,0,115,,,,1316,,,,2940,68,66,122,38,7,0,47,2714,1506,1431,658,773,75
2010,7,34007604100,34,37361.0,34,917,74,318,279,33,638,10,217,1,675,,,,242,,,,2978,289,999,1140,141,21,1,688,839,1016,917,595,322,99
2010,7,34007604200,34,71563.0,34,1501,26,114,111,15,1390,6,705,0,262,,,,1239,,,,3387,79,291,400,100,13,0,183,2721,1596,1501,785,716,95
2010,7,34007604300,34,62010.0,34,1683,26,63,62,16,1621,4,807,0,163,,,,1520,,,,3687,58,126,212,100,9,0,49,3345,1832,1683,1116,567,149
2010,7,34007604400,34,75813.0,34,1337,20,22,47,6,1290,0,484,0,93,,,,1244,,,,3207,59,75,157,34,5,0,45,2989,1384,1337,998,339,47
2010,7,34007604600,34,53320.0,34,957,15,47,55,6,902,1,461,0,116,,,,841,,,,2107,54,84,142,43,4,1,34,1887,1055,957,533,424,98
2010,7,34007604700,34,82067.0,34,768,5,7,17,6,751,0,257,0,35,,,,733,,,,1931,19,16,75,21,5,0,26,1844,792,768,675,93,24
2010,7,34007605100,34,65048.0,34,893,8,5,19,7,874,0,253,0,36,,,,857,,,,2394,34,20,83,34,2,0,9,2295,959,893,754,139,66
2010,7,34007605200,34,58701.0,34,1035,26,32,47,9,988,1,346,0,112,,,,923,,,,2617,95,120,214,44,10,0,72,2276,1184,1035,857,178,149
2010,7,34007605300,34,59143.0,34,759,9,32,31,9,728,2,243,0,79,,,,680,,,,1955,43,104,123,48,2,0,40,1718,806,759,585,174,47
