g_yr,g_cy,Geo_FIPS,g_id,I,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
1980,91,42091203103,42,,42,861.88950760713,6.95046999388103,0.99293961540759,1.98598654478728,,859.903521062343,0.0,85.3989774784487,,,,,,,,,,2595.62630352109,31.7730482103079,2.98230655031613,,0.9930469293796942,,4.9646444200519,2554.91325741103,874.7983664912609,845.0104463139639,794.366233369293,50.6442129446712,29.7879201772975
1980,91,42091203104,42,,42,1254.80679979943,7.9544012665574,5.96580094991805,3.9772006332787,,1250.82959916615,0.994300158319675,159.088025331148,,,,,,,,,,3892.6851198215295,35.794805699508295,26.846104274631198,,3.9772006332787,,0.0,3826.06700921411,1249.8352990078301,1246.85239853287,1149.41098301754,97.4414155153281,2.98290047495902
1980,91,42091203105,42,,42,1322.7232605777301,33.0012391594766,15.999643033006802,9.002110848928119,,1313.7211497288001,0.0,159.124937953751,,,,,,,,,,4175.51892889031,130.000377973057,40.043154886501796,,1.00195309346301,,12.0019178280063,3992.47152510928,1365.7373058926,1291.72525512725,1082.6506076435,209.074647483746,74.0120507653464
1980,91,42091203106,42,,42,719.048449523998,7.94225855312164,8.93726356321109,1.9874698019511898,,717.060979722047,0.00019540140213131698,257.18184024984697,,,,,,,,,,1836.44361222757,38.717850966735796,28.795547864944,,0.00019540140213131698,,8.93530954918978,1759.9947084453,771.668428231481,749.8209155151781,384.43637857993895,365.38453693523905,21.8475127163033
1980,91,42091203203,42,,42,1347.010655215,33.0001912767511,77.000147324124,11.000078272911901,,1336.01057694209,2.00001739812833,302.00196527921,,,,,,,,,,4117.03278352503,109.000713071277,236.000502884487,,5.00005220371778,,42.0001041087866,3725.03141125677,1383.01118609124,1347.010655215,761.008509709963,586.002145505037,36.000530876233604
1980,91,42091203204,42,,42,602.9741567094529,3.9998285685535895,14.9993571320759,2.99987142641519,,599.9742852830381,1.99991428427679,121.994771340884,,,,,,,,,,1778.9237558642103,12.999442847799198,40.9982428276743,,3.9998285685535895,,0.0,1720.92624162018,665.971456664172,607.973942420145,426.98169969309504,180.99224272705,57.997514244027
1980,91,42091203205,42,,42,672.78156309294,8.9194180184771,109.005341511537,2.97868041939221,,669.802882673548,0.9906797126660558,125.092310228911,,,,,,,,,,2090.5574991653198,47.5683007181141,350.787981790563,,0.991748511302104,,6.94124099733523,1684.26822714801,697.562141175086,667.830299970444,574.40143190371,93.4288680667343,29.7318412046418
1980,91,42091203207,42,,42,727.239613602536,13.060337135208199,10.0925890362698,5.34292362765489,,721.8966899748809,1.1873734991025902,134.16874868127502,,,,,,,,,,2237.52008148709,48.679356602678496,34.433102972106,,3.56203479120552,,7.12372675800202,2143.7218603631,763.4545910312669,727.239827867791,580.6020290299949,146.637798837796,36.2147631634756
1980,91,42091203208,42,,42,497.77551985464004,8.93964198922619,6.90790517349296,3.6571262683198,,494.11839358632005,0.8126947262932901,91.8345040711417,,,,,,,,,,1531.5232116997,33.3204837780249,23.568147062505396,,2.4380841788798704,,4.876168357759741,1467.3203283225303,522.562709006585,497.77551985464004,397.40772115741896,100.36779869722099,24.7871891519453
1980,91,42091203302,42,,42,1790.00000221082,25.0000000308773,40.000000049403795,12.0000000148211,,1778.000002196,4.00000000494038,172.000000212436,,,,,,,,,,6089.00000752049,111.000000137095,134.000000165503,,9.000000011115839,,11.000000013586,5824.00000719319,1817.00000224417,1790.00000221082,1576.00000194651,214.00000026431,27.0000000333475
1980,91,42091203303,42,,42,1111.6935913891,11.996693432256501,89.9752007419235,4.9986222634402,,1106.69496912566,0.9997244526880391,233.935521929001,,,,,,,,,,3393.0647924232003,50.985947087090004,273.924500036523,,0.9997244526880391,,5.99834671612823,3061.15627413078,1154.6817428546901,1111.6935913891,837.7690913525771,273.924500036523,42.9881514655857
1980,91,42091203304,42,,42,1370.03676768922,8.87074166129709,45.3393462688518,8.87074166129709,,1361.16602602792,0.9856379623663442,418.896134005696,,,,,,,,,,3158.96966938413,25.626587021524898,99.5494341990007,,0.9856379623663442,,7.88510369893075,3024.92290650231,1439.03142505486,1368.0654917644902,683.047107919881,685.018383844609,70.9659332903768
1980,91,42091203401,42,,42,2421.77630261281,14.9986145909133,56.9947354454707,12.9987993121249,,2408.7775033006897,0.0,614.9431982274469,,,,,,,,,,6397.409076844239,50.9952896091054,167.98448341823,,0.9999076393942231,,4.999538196971121,6172.42985798054,2530.76623530678,2421.77630261281,1606.8515765065197,814.9247261062919,108.98993269396999
1980,91,42091203402,42,,42,1179.68560934189,9.010238437215131,37.016144730884704,5.005513086713919,,1174.6800962551802,1.00078754580113,329.16578683519,,,,,,,,,,3408.14031586025,30.035440623829103,106.087024000379,,2.00315022081662,,19.007875840950398,3251.0068251742796,1168.7245937588,1148.68560925844,816.4280775150751,332.257531743365,20.038984500360602
1980,91,42091203403,42,,42,1074.8020002332598,8.9811484237533,22.953547678007602,6.98546080066322,,1067.8165394326,0.997751458237047,292.39797454787004,,,,,,,,,,2682.54679620571,30.935005224056,53.8940941005431,,0.9978438115450391,,0.00046176653995644296,2596.71939130303,1187.5579815246099,1108.72554981331,771.4102889831751,337.315260830135,78.8324317112978
1980,91,42091203500,42,,42,2394.81400397242,47.0249132125465,609.838620287495,18.9980416058461,,2375.8159623665697,2.0015484358100397,665.2942697029309,,,,,,,,,,6697.43877975048,135.096414929512,1788.4849305598998,,8.99769602615016,,25.0234997775925,4739.83623845732,2563.82541319043,2394.81400397242,1429.1254887000698,965.688515272348,169.01140921801002
1980,91,42091203601,42,,42,1138.00000013248,3.00000000034925,567.000000066007,13.000000001513401,,1125.0000001309697,4.00000000046566,386.000000044936,,,,,,,,,,3202.00000037276,16.0000000018627,1709.00000019895,,12.000000001397,,34.0000000039581,1431.0000001665899,1232.00000014342,1138.00000013248,643.000000074854,495.00000005762604,94.000000010943
1980,91,42091203602,42,,42,1083.87170377577,4.72275252189879,78.5157606765674,4.72275252189879,,1079.1489512538699,1.1806881304747,292.22031229248796,,,,,,,,,,2883.83075868445,11.216537239509599,272.148614074418,,2.3613762609494,,4.13240845666144,2593.9718226529103,1125.78613240762,1086.23308003672,778.073477982824,308.159602053896,39.5530523709024
1980,91,42091203700,42,,42,801.0916289267641,3.4065062842570497,60.144899761408396,5.406506255892639,,795.685122670871,0.8336740120358659,215.883581261634,,,,,,,,,,5133.19979163864,12.156876836786699,628.301968447119,,1.65298597684902,,3.98248824044555,4487.105472137439,828.182547025767,797.701528832856,558.879483409569,238.82204542328702,30.4810181929117
1980,91,42091203801,42,,42,1301.0000048466,7.000000026077029,41.000000152736895,11.000000040978199,,1290.00000480562,1.00000000372529,291.00000108405897,,,,,,,,,,3702.0000137910206,30.0000001117587,119.00000044331001,,1.00000000372529,,27.0000001005828,3525.0000131316497,1367.00000509247,1301.0000048466,944.000003516671,357.000001329929,66.0000002458692
1980,91,42091203803,42,,42,2045.1535476345998,8.99627660249826,82.9656620008172,25.9892435183283,,2019.16430411627,0.999586289166473,926.61649005732,,,,,,,,,,4873.98274597572,31.986761253327103,197.918085254962,,3.99834515666589,,6.99710402416531,4633.0824502866,2212.0844579254,2045.1535476345998,817.66158453817,1227.49196309643,166.930910290801
1980,91,42091203804,42,,42,1153.42166460404,4.0202367747442596,92.0517158647526,14.015739668768198,,1139.40592493527,2.00224852410975,364.658818480009,,,,,,,,,,3223.04404171388,22.069704412420897,312.121419460331,,5.00224851173334,,17.9999999257416,2865.8506694036605,1232.67574843489,1153.4981147043,683.738112701234,469.760002003066,79.1776337305819
1980,91,42091203901,42,,42,1208.84645056247,5.00372338778106,635.034341268765,24.010756508098,,1184.83569405437,0.000413706584367901,471.383508690458,,,,,,,,,,3772.0172548107794,31.0132387875347,2186.0819263734197,,4.00165484915487,,36.0028961514472,1514.91753864923,1303.91554010398,1176.84645037993,501.338414843889,675.508035536041,127.069089724042
1980,91,42091203902,42,,42,1170.96734926146,4.629238037238331,295.90816949146597,13.870709429026501,,1157.0966398324301,3.6989155132937004,539.1483350599771,,,,,,,,,,2607.62939396685,12.040195485550198,783.231711444624,,4.62356980967551,,13.874289362224099,1793.85962786478,1312.45109139077,1200.5562867456802,490.277993141016,710.278293604664,111.894804645091
1980,91,42091204002,42,,42,1172.8453280721699,19.6688050823437,63.0822376775188,2.9977046923728503,,1169.8476233797999,0.9939863240604371,248.37468105718798,,,,,,,,,,3396.71133184792,64.88597380170079,166.327647076671,,1.00070238862793,,14.778178191378501,3149.71883038954,1211.65228599851,1172.9369643880802,697.15685383726,475.78011055082,38.7153216104287
1980,91,42091204007,42,,42,880.3473450737289,25.0431234927455,19.0061602772548,9.01232097124011,,871.335024102489,3.99999994251993,221.529804148748,,,,,,,,,,2290.10364576791,86.1971363733028,50.018480932354606,,4.00616049280507,,9.030802622095509,2140.8510653473604,892.4274320549961,880.242615718882,454.928433761597,425.31418195728503,12.184816336113698
1980,91,42091204008,42,,42,947.358718916756,17.1091909915686,47.42290476631761,3.99890047206802,,943.3598184446879,0.0157053772799427,215.362511899474,,,,,,,,,,2589.2375004949,52.4097513234426,113.25705415486,,0.0157053772799427,,4.18736499942733,2419.36762463989,982.5493416076699,976.0091553834101,623.645979849568,352.363175533842,6.54018622426005
1980,91,42091204009,42,,42,564.999995876494,6.99999994891232,13.9999998978246,3.9999999708070404,,560.999995905687,1.9999999854035202,193.999998584141,,,,,,,,,,1555.99998864394,24.999999817543998,65.9999995183161,,3.9999999708070404,,5.9999999562105595,1454.9999893810598,570.999995832705,535.999996088143,464.99999660631795,70.9999994818249,34.9999997445616
1980,91,42091204010,42,,42,789.000003582216,9.00000004086178,2.0000000090804,1.0000000045402,,788.0000035776759,0.0,38.0000001725275,,,,,,,,,,2926.00001328462,34.000000154366795,8.00000003632158,,2.0000000090804,,2.0000000090804,2880.00001307577,791.0000035912959,789.000003582216,767.000003482332,22.0000000998843,2.0000000090804
1980,91,42091204101,42,,42,1802.27869594656,4.90285839434368,16.580670981301402,10.6707433759973,,1791.6079525705602,0.968827960902136,412.678502614299,,,,,,,,,,5044.998140144699,20.6340759342777,42.0352964629098,,0.969523855158432,,6.847506192748929,4974.5117376996,1847.2410996954002,1802.5062304821697,1375.43556396426,427.070666517911,44.734869213230105
1980,91,42091204102,42,,42,1317.2315416556098,5.3636322195829695,146.060673082405,8.39057716682642,,1308.8409644887802,1.03116823898271,423.76728957471704,,,,,,,,,,3474.1494271676897,29.2875244551607,513.551008486928,,3.03047236429737,,6.26827427554666,2922.01214758576,1386.0785199531601,1317.5811054491198,795.737129860076,521.843975589044,68.4974145040341
1980,91,42091204200,42,,42,510.91712118787905,0.9998378105437951,5.999026863262769,3.9993512421751802,,506.917769945704,0.0,119.980537265255,,,,,,,,,,1515.75412078439,2.99951343163139,12.997891537069302,,2.99951343163139,,0.0,1496.75720238406,540.912255504193,510.91712118787905,367.94031428011596,142.976806907763,29.995134316313898
1980,91,42091204300,42,,42,1258.1940080618401,5.882321182356111,12.495675364018,12.440508851309302,,1245.75349921053,0.999931395803287,443.548396488807,,,,,,,,,,2980.5122945582,26.5290789168343,34.5423984173529,,2.0550293043153,,13.3301072216951,2904.0556806980103,1329.06493580436,1258.1940080618401,763.725079400912,494.468928660928,70.87092774252359
1980,91,42091204400,42,,42,1083.71973098487,15.117276107897,8.50346781069207,7.55863805394851,,1076.16109293092,0.0,215.421184537532,,,,,,,,,,3283.28340468388,60.46910443158811,26.4552331888198,,0.9448297567435642,,5.66897854046138,3189.74525876627,1115.84394271415,1083.71973098487,818.222569339929,265.497161644941,32.1242117292812
1980,91,42091204500,42,,42,1586.4082040495998,15.7753457208164,15.7753457208164,17.7472639359185,,1568.6609401136802,0.0,324.380546384287,,,,,,,,,,4690.20747462023,49.2979553775513,79.862687711633,,2.95787732265308,,11.831509290612301,4546.257444917779,1640.63595496491,1586.4082040495998,1227.51908890103,358.889115148573,54.227750915306395
1980,91,42091204600,42,,42,1592.5655192737302,20.0406376341246,30.0225763983798,6.04515298264812,,1586.52036629108,2.0180611944362,167.490326590725,,,,,,,,,,4917.30077342742,79.15351993928009,123.076759682201,,4.0586988905236,,8.05869887675408,4702.95309603866,1619.79579949763,1592.5655192737302,1497.9577946231198,94.60772465060529,27.230280223898
1980,91,42091204701,42,,42,1110.44787705465,14.8056157980546,10.1726319815807,11.632983841328599,,1098.81489321332,0.0,290.314413140364,,,,,,,,,,2783.13659212618,46.2800071280845,27.402807970040698,,0.0,,5.63298382002465,2703.82079320803,1168.05910875017,1110.44787705465,440.830316767721,669.617560286929,57.611231695528005
1980,91,42091204702,42,,42,1186.5521036643,13.1943839962671,2.8273679992000895,10.367015997067,,1176.1850876672302,0.0,201.68558394293999,,,,,,,,,,3408.86335103558,53.7199919848018,6.59719199813355,,0.0,,10.367015997067,3338.17915105557,1212.94087165684,1186.5521036643,1078.16966369496,108.382439969337,26.3887679925342
1980,91,42091204800,42,,42,1410.76799991323,7.47894344086119,4.6752115448282,4.67488711904589,,1406.09311279418,0.0,208.49049227660302,,,,,,,,,,4353.83143707505,30.850459204049898,49.5490344028865,,0.00048663867346476796,,17.7621054164288,4255.66935141301,1481.8212879656799,1410.76799991323,1274.2570460593402,136.510953853888,71.05328805245
1980,91,42091204900,42,,42,1407.31489512195,8.521218805556769,20.3257619091876,12.3257618261398,,1394.98913329581,1.0000000103809699,231.52897414260897,,,,,,,,,,4889.41449644769,53.150027759779206,118.453075230434,,3.00000003114292,,25.2378947151022,4689.57349871123,1451.26647339065,1407.31489512195,1257.80265198283,149.512243139125,43.951578268693396
1980,91,42091205000,42,,42,802.999987286516,2.99999995250255,105.99999832175699,7.99999987334013,,794.999987413176,0.9999999841675159,330.999994759448,,,,,,,,,,2743.99995655566,61.9999990183859,325.99999483861,,2.99999995250255,,26.9999995725229,2325.99996317364,837.9999867323789,802.999987286516,442.9999929862099,359.999994300306,34.999999445863104
1980,91,42091205100,42,,42,850.167392313233,6.0209241407884,28.038360879013,8.03836093285504,,842.1290313803779,0.999999997307896,364.85527427153704,,,,,,,,,,2545.46119946966,19.0662597791633,139.111595129483,,1.99999999461579,,11.0348735652886,2374.2484710011104,901.1185691430741,849.9895369792349,323.3539667917,526.635570187535,51.129032163839
1980,91,42091205200,42,,42,1190.83261896017,5.9790759110970795,10.961639170344698,10.961639170344698,,1179.87097978983,0.0,530.144730783942,,,,,,,,,,2703.53882446773,18.9337403851408,31.888404859184497,,0.0,,9.96512651849514,2642.7515527049104,1176.8814418342802,1140.01047371584,672.646039998418,467.364433717422,36.870968118432
1980,91,42091205300,42,,42,756.0000084489579,2.00000002235174,274.00000306218897,5.00000005587935,,751.000008393079,0.0,302.000003375113,,,,,,,,,,1835.0000205077201,7.00000007823109,874.000009767711,,3.0000000335276096,,7.0000000782311,944.000010550022,846.000009454787,807.000009018928,317.000003542751,490.00000547617697,39.000000435859
1980,91,42091205400,42,,42,2476.7768082577104,12.8895510437751,14.872558896663598,11.898047117330899,,2464.87876114038,0.0,1074.79025626555,,,,,,,,,,5512.76183102997,57.507227733765795,45.609180616435005,,0.0,,5.949023558665429,5403.6963991211,2533.29253206503,2476.7768082577104,1204.67727062975,1272.09953762796,56.515723807321606
1980,91,42091205501,42,,42,1700.0000162283,9.00000008591451,245.000002338784,11.000000105006599,,1689.0000161232902,1.0000000095460602,726.000006930437,,,,,,,,,,4016.0000383369606,49.0000004677568,685.000006539049,,6.000000057276339,,13.0000001240987,3263.0000311487797,1793.00001711608,1700.0000162283,810.00000773231,890.00000849599,93.0000008877832
1980,91,42091205502,42,,42,1251.9999994693699,7.9999999966094,11.9999999949141,10.999999995337902,,1240.9999994740301,0.0,218.999999907182,,,,,,,,,,3487.9999985217,26.9999999885568,43.9999999813517,,0.999999999576175,,5.99999999745705,3409.99999855476,1270.99999946132,1251.9999994693699,1126.99999952235,124.999999947022,18.999999991947302
1980,91,42091205503,42,,42,1882.0000101330802,8.000000043073669,14.0000000753789,10.0000000538421,,1872.0000100792397,1.00000000538421,337.00000181447797,,,,,,,,,,5406.000029107029,31.0000001669105,75.00000040381559,,4.00000002153683,,24.000000129221,5272.00002838555,1914.0000103053799,1882.0000101330802,1279.0000068864,603.000003246678,32.0000001722947
1980,91,42091205600,42,,42,1932.24944507045,9.29446539824858,5.32951872275589,10.309535808206402,,1921.93990926224,3.98193881034967,783.3388641469859,,,,,,,,,,4589.729859094699,35.041296168798,18.451370925053197,,12.9834237958348,,13.1607681870009,4510.09300001802,1984.2756895528,1932.24944507045,1120.8458301789399,811.4036148915109,52.026244482352894
1980,91,42091205700,42,,42,2035.7576734789398,6.387059995013161,68.1738663868056,15.1084004044143,,2020.6492730745301,1.28941383205578,733.7529863607901,,,,,,,,,,5055.73995579865,11.0398558729541,143.341938337873,,3.37466298012533,,10.090004352149698,4887.89349425555,2127.98741772311,2038.11695716233,1111.0931115707199,927.0238455916079,89.8704605607802
1980,91,42091205801,42,,42,956.3577281306191,7.01231159037284,21.006980904674602,7.00402567646902,,949.3537024541499,0.00014998891492308701,417.02705840286905,,,,,,,,,,1937.29937525202,14.051730756181,55.021553471843795,,0.000524961202230805,,12.0064776159756,1856.2190884468102,1004.36324204938,944.357032469576,470.33430881158205,474.022723657994,60.0062095798071
1980,91,42091205805,42,,42,1123.5770245813499,20.5353503187192,19.5574764940182,10.75661207171,,1112.82041250964,0.977873824700913,133.96871398402502,,,,,,,,,,3610.31016079577,88.9865180477831,61.6060509561575,,3.91149529880365,,25.4247194422237,3430.3813770508,1197.89543525862,1135.31151047776,945.6039884857829,189.70752199197702,62.5839247808584
1980,91,42091205806,42,,42,558.8001211149669,4.00818255340427,1.05164266126764,3.99602242487674,,554.80409869009,0.0020774866426264103,115.71788919261999,,,,,,,,,,1531.35710765199,15.0446927838928,1.14883519759854,,1.9940000832848899,,1.03787522106813,1512.1317043661402,584.778921815835,564.779026781468,457.83378875664,106.945238024828,19.999895034367302
1980,91,42091205807,42,,42,926.0000152775219,24.0000003959617,30.0000004949521,9.00000014848564,,917.000015129036,2.00000003299681,392.00000646737504,,,,,,,,,,2005.0000330793,66.0000010888945,71.0000011713867,,7.00000011548883,,4.00000006599362,1857.00003063754,993.000016382916,920.000015178532,351.00000579094,569.0000093875921,73.0000012043835
